File,Ground_Truth,Stage1_Analysis,Stage2b_Literal,Final_Prediction,CER,WER
Rodrigo_00169_17.png,r Ecisundo Reino despues de la muerte de su padre e,"The document appears to be written in Old Spanish or Latin script, suggesting it could be from the medieval or early modern period. The handwriting is moderate in legibility, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","Ecisundo
Reino
despues
dela
muerte
desu
padre","Ecisundo
Reino
después
de la
muerte
de su
padre",0.2157,1.0000
Rodrigo_00285_01.png,estos lugares de .CCC. años. Pues como puede ser qe el ninguna,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","estos
lugares
de
ccc
anos
Pues
como
puede
ser
q
el
ninguna",estos lugares de ccc años. Pues como puede ser que el ninguna,0.0968,0.1667
Rodrigo_00271_16.png,"grand piedad, a este llamaron casto porqe nunca se llego a mu","The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","grand
piedad,
aeste
llamaron
casto
porq
nunca
se
llego
anu","grand piedad, aeste llamaron casto porq nunca se llego anu",0.0656,0.4167
Rodrigo_00079_03.png,Auian los de affrica hecho en españa & fazian de cada vn dia,"The language is Old Spanish, and the handwriting style suggests it is from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some letters and words being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Avian los de Africa herbo en espana a fazian decada vndia,Avian los de Africa herbo en Espana a fazian decada vndia,0.1667,0.6923
Rodrigo_00251_21.png,ra e quiso guardar para su seruicio e para esfuerço de la cris,"The language used is Latin, and the handwriting appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The script is moderately legible, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",ra y quiso guardar para su servicio y para esfuerzo de la crys,ra y quiso guardar para su servicio y para esfuerzo de la cruz,0.0968,0.3846
Rodrigo_00250_06.png,y tomo muça la villa a nouenta y quatro años qe los Alaraues,"The language is Old Spanish, and the handwriting style suggests it is from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some words and letters that are slightly difficult to decipher. There are no margin notes, crossed-out words, multiple columns, or stamps visible in the image.",y tomo mucha la villa a nonenta y quatro anos a los Alaranes,y tomo mucha la villa a noventa y cuatro años a los Alaranes,0.1167,0.3846
Rodrigo_00153_17.png,heregia de Arrio. e los otros afalago con dones y con prome,"The document is written in Spanish, using a cursive script that suggests it is from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderately legible, though some letters are somewhat difficult to decipher. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.","Heregia
de
Arrio
y
los
otros
Asfalago
condones
y
con
prome",Heregia de Arrio y los otros Asfalago condones y con prome,0.1017,0.5000
Rodrigo_00223_22.png,bla era engañosa E que podria muça y su gente caer en peli,"The document appears to be written in Spanish, using a cursive script that suggests it could be from the late medieval to early modern period, possibly between the 15th and 17th centuries. The handwriting is moderate in legibility, with some letters that are slightly difficult to decipher. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.",hla era enganosa E que podria muça ysugente caer en pel,hla era engañosa y que podría mucha y sugiente caer en peligro,0.1724,0.5385
Rodrigo_00318_11.png,muy esforçadamente en la batalla y el apostol Santiago fue,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",muy esforzada mente en la batalla y el apostol Santiago fue,muy esforzadamente en la batalla y el apóstol Santiago fue,0.0345,0.2000
Rodrigo_00284_21.png,gares sobredichos fueron tomados y ganados en espacio,"The language used is Spanish, and the handwriting appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some characters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","gares
sobre
dichos
fueron
tomados
y
ganados
en
espacio",gares sobre dichos fueron tomados y ganados en espacio,0.0189,0.2500
Rodrigo_00397_14.png,E consejole el Rei de Nauarra su tio qe se fuesse para el,"The language is Old Spanish, and the handwriting style suggests it is from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some characters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",E console el Rei de Navarra su tio q se fuesse para el,E console el Rei de Navarra su tío q se fuesse para el,0.0877,0.3077
Rodrigo_00202_08.png,corria y astragaua tierra de bedes E el Rei quando esto,"The language is Old Spanish, and the handwriting style suggests it is from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some letters being somewhat difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",corria yastragana tierra de beses E el Rei quando esto,corría yastragana tierra de beses y el Rei quando esto,0.0909,0.4545
Rodrigo_00178_05.png,Argebado Arçobispo de Narbona entendio muy bien la,"The language used is Latin, and the handwriting appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The script is moderately legible, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","Argebado
Arçobispo
de
Narbóna
entendió
muy
bien
la",Argebado Arçobispo de Narbóna entendió muy bien la,0.0400,0.2500
Rodrigo_00199_15.png,ra los thesoros de las yglesias. Ca tomo los calices y los,"The language appears to be Latin, and the handwriting style suggests it is from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some letters and words difficult to decipher due to the cursive nature of the script. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.","ra
los
thesoros
delas
iglesias
Ca
tomo
los
calices
y
los","---
ra los tesoros de las iglesias. Ca tomo los calices y los
---",0.1724,0.3333
Rodrigo_00103_02.png,e las otras gano por pleitesia y tornose al monte de caucaso e,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with some characters that are slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",las otras gano por pleitesia y tornose al monte de aucaso T,las otras ganó por pleitesía y tornóse al monte de aucaso T,0.1129,0.4615
Rodrigo_00358_19.png,su hermano don alfonso el monje en leon ouieron,"The language is Spanish, and the script appears to be a form of late medieval or early modern cursive handwriting, possibly from the 16th or 17th century. The handwriting is moderate in legibility, with some variations in letter size and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",su hermano don alfonso el monje en leon ouieron,su hermano don alonso el monje en leon ouieron,0.0213,0.1111
Rodrigo_00067_02.png,cho porque Concordauan con su nombre y pusole Nombre,"The language used is Latin, and the handwriting appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some letters and words being somewhat difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","cho, porque' Concordauan con su nombre Ypusole Nombee","cho, porque Concordauan con su nombre Ipusole Nombee",0.0769,0.4444
Rodrigo_00106_19.png,y corriendo empos del firieronle el cauallo e cayo el cauallo y,"1. The language is Spanish.
2. The handwriting appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries, given the style of the script.
3. The legibility is moderate; the script is somewhat cursive, which can make it challenging to read at first glance.
4. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.",Y corriendo empos del firieron le el cauallo fe cayo el cauallo y,Y corriendo empos del fijeron le el cauallo fe cayó el cauallo y,0.0952,0.4167
Rodrigo_00069_11.png,Tarcos y de la gran seca que fue en espa,"The document appears to be written in Spanish, using a cursive script that suggests it could be from the 16th to 18th century. The handwriting is moderately legible, though some letters are somewhat difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Tarcos y de la gran seca que fue en espa,Tarcos y de la gran sequía que fue en España,0.1500,0.2000
Rodrigo_00079_24.png,fue casada,"The document appears to be written in Latin script. The handwriting suggests it could be from the 18th or 19th century, given the cursive style. The legibility is moderate, as some letters are somewhat difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","fue
ca
sada",fue casada,0.0000,0.0000
Rodrigo_00163_08.png,eron en toledo en los sus dias dellos y de tulga,"The language used is Spanish, and the handwriting appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some parts of the text being clearer than others. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","eron
en
toledo
en
los
sus
dias
de
los
y
de
tulga",eran en toledo en los sus dias de los y de tulga,0.0417,0.2727
Rodrigo_00111_19.png,a gran priessa A illirico por el mal que hizieran los godos y lle,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with some variations in letter size and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",agran priesba A illéico por el mal que hizieran los godos y lle,agran priesba a illéico por el mal que hizieren los godos y lle,0.0923,0.4286
Rodrigo_00329_02.png,e fomentaria. e desi passaron a grecia e corrieron toda essa,"The document appears to be written in Latin script, likely from the medieval period, given the style of handwriting. The legibility is moderate, with some letters and words being somewhat difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",τ fomentaria - τ dei passaron agrecia τ cornieron toda essa,"---
fomentaria - dei passaron agrecia cornieron toda essa
---",0.2500,0.8182
Rodrigo_00248_19.png,morada A toledo. e touo muça cercada A seuilla grandes dias. E,"The document appears to be written in Latin script, likely from the medieval or early modern period, given the style of handwriting. The legibility is moderate, with some letters and words being somewhat difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","morada
Afoledo.
7
tono
muça
cercada
A
sevilla
grandes
dias.
E",morada Afoledo. 7 tono muça cercada A sevilla grandes dias. E,0.0806,0.4167
Rodrigo_00090_12.png,auasallado respondiesse á Roma cada qe lo llamasse a sus,"The language used is Latin, and the handwriting appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some characters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",a nasallado responsiisse à Roma cada q lo llamasse a sus,a nasallado responsisse à Roma cada que lo llamasse a sus,0.1071,0.5000
Rodrigo_00279_18.png,don Alfonso llegaua con las gentes de su reino y de los otros,"The language is Old Spanish, and the handwriting style suggests it is from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some characters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",don Alfonso Negara con las gentes de su reino y de los otros,don Alfonso Noguera con las gentes del su reino y de los otros,0.1148,0.1538
Rodrigo_00169_01.png,priuilegio que el Arçobispo de toledo fuesse primado de las es,"1. The language is Spanish, and the script appears to be a form of late medieval or early modern cursive handwriting.
2. The style of handwriting suggests it is from the 16th or 17th century.
3. The legibility is moderate, with some parts of the text being more difficult to read than others.
4. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.",primilegio que el Arzobispo de Toledo fuesse primado de las es,"---
privilegio que el Arzobispado de Toledo fuese primado de las es
---",0.2258,0.4545
Rodrigo_00206_01.png,"vezinos, de Toledo qe vienessen A morar a toledo seños messes","The language used is Old Spanish, and the handwriting style suggests it is from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some parts of the text being clearer than others. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","vezinos
de
Toledo
q
viennesen
Amorar
a
toledo
Senos
mesles","vezinos
de
Toledo
que
viennesen
amorar
a
toledo
senos
mesles",0.2787,1.0000
Rodrigo_00105_19.png,prendian manera de lidiar. Estas amazonas touieron el rey,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with some variations in letter size and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",prendian manera deliciar. estas amazonas tuvieron elrey,prendían manera deliciar. Estas amazonas tuvieron el rey,0.0877,0.4444
Rodrigo_00379_08.png,sabor de vengarse de los Nauarros non quiso attender plazos,"The language is Spanish, and the script appears to be a form of late medieval or early modern calligraphy, likely from the 16th or 17th century. The handwriting is moderately legible, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",sabor de' Vengarse delos Navarros nonquiso attende e plazos,sabor de' Vengarse de los Navarros non quiso attende e plazos,0.0847,0.5000
Rodrigo_00050_08.png,ra este nombre porque morara mucho tiempo en el monte a,"1. The language is Spanish, and the script appears to be a form of cursive handwriting.
2. The style of handwriting suggests it could be from the late medieval to early modern period, possibly around the 16th or 17th century.
3. The legibility is moderate, with some parts of the text being slightly difficult to decipher due to the cursive style.
4. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.",ra este nombre porque morara mucho tiempo en el monte a,ra este nombre porque morara mucho tiempo enel monte a,0.0182,0.1818
Rodrigo_00056_19.png,que dezian a el Cato pusole nombre moncayo (o monte cayo,"The language is Spanish, and the script appears to be a form of late medieval or early modern cursive handwriting, possibly from the 16th or 17th century. The legibility is moderate, with some characters being slightly difficult to decipher. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.",que dezian ael Cato pusole nombre moncayo o monte cayo,que dezian al Cato pusole nombre Moncayo o Monte Cayo,0.1071,0.5455
Rodrigo_00114_06.png,y el templo de diana que las Amazonas sus mugeres e sus,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",y el templo de diana que las Amazonas sus mugeres y sus,y el templo de Diana que las Amazonas sus mujeres y sus,0.0545,0.2500
Rodrigo_00403_12.png,de Santiago. E en este tiempo vn Rei de los moros qe,"The document is written in Latin script, likely from the medieval period, given the style of the handwriting. The legibility is moderate, with some letters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",de Santiago - E en este tiempo yn Rei de los moros,de Santiago - E en este tiempo y el Rey de los moros,0.1923,0.5000
Rodrigo_00185_17.png,tenian en poder e arriteracia. E pusieron Ay a Ranosindo qe,"The document appears to be written in Latin script, likely from the medieval or early modern period, given the style of handwriting. The legibility is moderate, with some words and letters being somewhat difficult to decipher. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.","Heman en poser 7 arriteracia
Epusieron Aya a Ranosindo","Heman en poseer 7 arriteracia
Epusieron Aya a Ranosindo",0.2203,0.7273
Rodrigo_00307_12.png,don orios godos y el conde don tibalte desque vieron qe don,"The language used is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with some variations in letter size and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",don orios goles y el conde don tibalti desque vieron a don,don Orios goles y el conde don Tibalti desque vieron a don,0.1186,0.3333
Rodrigo_00133_09.png,su sancto ordenamiento. Ca luego qe fue Rei puso paz con el,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with some characters that are slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","Su santo ordenamiento.
Ca luego que fue Rei puso paz con el",Su santo ordenamiento. Ca luego que fue Rey puso paz con él.,0.1017,0.4167
Rodrigo_00163_18.png,çobispo de Seuilla qe Auia hecho muchos libros de la Sancta,"The language is Old Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","cobispo
de
Sevilla
y
Ania
Hecho
muchos
libros
de
la
Santa",cobispo de Sevilla y Ania hecho muchos libros de la Santa,0.1017,0.4545
Rodrigo_00303_03.png,buen cauallero e muy esforçado e mato ay muchos mo,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with some characters that are slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","buen
cauallero
y
muy
esforzado
y
mato
ay
muchos
mo",buen cauallero y muy esforzado y mato ay muchos mo,0.0600,0.3000
Rodrigo_00347_06.png,lidio con coyalas Rei de los Alaraues y venciolo y qebranto,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","lisho
con
coyalas
Rei
delos
Alaraues
y
Venciolo
y
Abranto",lisho con coyalas Rei delos Alaraues y Venciolo y Abranto,0.1017,0.4545
Rodrigo_00271_22.png,raues en vn lugar qe llaman lamas y venciolos y murieron,"The document appears to be written in Old Spanish or a similar Romance language, likely from the late medieval to early modern period, judging by the script style. The handwriting is moderate in legibility, with some letters that are slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","vaues
en
vn
lugar
q
llaman
lamas
y
venciolos
y
murieron",vaues en vn lugar q llaman lamas y venciolos y murieron,0.0357,0.1818
Rodrigo_00279_20.png,ser sieruos de los francesses. E seyendo encima del puer,"The language is Old Spanish, and the handwriting style suggests it is from the 16th or 17th century. The legibility is moderate, with some letters being somewhat difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",ser siervos delos franceses. E seyendo encima delpuez,ser siervos delos franceses. E seyendo encima del puez,0.0714,0.5000
Rodrigo_00111_06.png,te y cinco en que Reino el emperador domiciano qe fueron,"The language used is Latin, and the script appears to be a form of medieval or early modern handwriting, possibly from the 15th or 16th century. The legibility is moderate, with some letters and words being somewhat difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",te y cinco en que Reino el emperador dominicano fueron,te y cinco en que reino el emperador dominicano fueron,0.1071,0.2727
Rodrigo_00091_02.png,mo neo y con los tribunos de Roma. & venciolos Anibal y,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with some characters that are slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",mo neo y con los tribunos de Roma: y Venciolos Aribal y,mo neo y con los tribunos de Roma y Venciolos Aribal y,0.0727,0.3333
Rodrigo_00395_18.png,ressa hermana del rei don garcia el tembloso de Nauarra a,"The document appears to be written in Latin script, likely from the late medieval to early modern period, judging by the style of handwriting. The legibility is moderate, with some letters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","ressa
hermana
del
rei
don
gracia
el
tembloso
de
Navarra
a",ressa hermana del rei don gracia el tembloso de Navarra a,0.0526,0.1818
Rodrigo_00320_09.png,"uador de ouiedo, e honrrola de quantas nobles cossas ella pu","The language is Old Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with some characters that are slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",uador de oniedo. a honrrola de quantas nobles cosas ella pu,uador de oniedo. a honrrolla de quantas nobles cosas ella pu,0.0833,0.3636
Rodrigo_00282_02.png,branto de su coraçon de lo que perdiera tornose para germania,"The language used is Old Spanish, and the handwriting style suggests it is from the late medieval to early modern period, likely between the 15th and 17th centuries. The legibility is moderate, with some characters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",Granto desu coraçon delo que' perdiera tornose para germania,Granto desu corazon delo que' perdiera tornose para Germania,0.0984,0.7273
Rodrigo_00134_12.png,poco tiempo murio. –,"The language used is Spanish, as indicated by the words ""poco tiempo"" and ""murió."" The handwriting appears to be from the 16th or 17th century, judging by the style and formality of the script. The legibility is moderate, with some letters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",poco tiempo murió,poco tiempo murió,0.2000,0.5000
Rodrigo_00016_06.png,dieron mal sobre mal. E queriendo semejar al muy alto hizierō,"1. The language is Spanish, and the script appears to be a form of cursive or semi-cursive handwriting.
2. The style of handwriting suggests it could be from the 16th to 18th century, given the ornate and flowing nature of the script.
3. The legibility is moderate, with some parts of the text being more difficult to decipher due to the cursive style.
4. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.","dieron mal Sobre mal.
E que riendo Semetar al muy alto Hizieró","dieron mal sobre mal.
E que riendo semetar al muy alto hizieró",0.0656,0.4545
Rodrigo_00193_11.png,qe non lo matassen qe suyo era non le valio nada ni pudo li,"The document appears to be written in Old Spanish or a similar Romance language, likely from the late medieval to early modern period, judging by the script style. The handwriting is moderate in legibility, with some characters that are slightly difficult to decipher. There are no visible margin notes, crossed-out words, multiple columns, or stamps in the provided image.",q non lo matassen q suo era non le valio nada ni pudo li,q non lo matassen que suo era non le valió nada ni pudo li,0.0678,0.2857
Rodrigo_00183_13.png,en poner discordia entre los buenos e algunas gentes comença,"The language is Spanish, and the script appears to be a form of late medieval or early modern calligraphy, possibly from the 16th or 17th century. The handwriting is moderately legible, with consistent letter forms and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",en poner discordia entre los buenos y algunas gentes comienza,en poner discordia entre los buenos y algumas gentes comienza,0.0667,0.3000
Rodrigo_00115_14.png,xxvi años. E fueron ya quanto los godos oluidados por,"The language is Spanish, and the script appears to be from the 16th or 17th century, judging by the style of the handwriting. The legibility is moderate, with some characters being slightly difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",XXVI años. E fueron ya quanto los gozos olvidados por,XXVI años. Y fueron ya cuanto los gozos olvidados por,0.1509,0.5000
Rodrigo_00110_16.png,entre los godos fue muy marauilloso y muy noble entre ellos,"The language is Spanish, and the script appears to be a form of late medieval or early modern calligraphy, likely from the 15th or 16th century. The handwriting is moderately legible, with consistent letter forms and spacing. There are no margin notes, crossed-out words, multiple columns, or stamps visible in the image.","entre
los
godos
fue
muy
maramiloso
y
muy
noble
entre
ellos",entre los godos fue muy maramiloso y muy noble entre ellos,0.0339,0.0909
Rodrigo_00383_21.png,saetas. E despues qe fueron de la otra parte ordeno el,"The language is Spanish, and the script appears to be from the late medieval to early modern period, likely between the 15th and 17th centuries. The handwriting is moderate in legibility, with some variations in letter size and spacing. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.",saetas E despues q fueron dela otra parte ordeno el,saetas E despues q fueron de la otra parte ordeno el,0.0370,0.1818
Rodrigo_00126_18.png,rieran tantos dellos con Radagaiso. e por esta Razon yuan a,"The language appears to be Latin, and the handwriting style suggests it is from the medieval period, likely between the 12th and 15th centuries. The legibility is moderate, with some letters and words being somewhat difficult to decipher. There are no special features such as margin notes, crossed-out words, multiple columns, or stamps visible in the image.","rieran
fantos
dellos
con
Radagaiso.
Iporesta
RAon
yuan
a",rieran tantos dellos con Radagaiso. Iporesta Raron yuan a,0.0678,0.3636
